api_num,other_id,latitude,longitude,stusps,county,municipality,well_name,operator,spud_date,plug_date,well_type,well_status,well_configuration,ft_category,wellwiki,src_url
41-133-20743,"0007184","36.473389000000054","-85.21688899999998",Tennessee,Overton,,STEVENS LESTER #1,W B W Resources,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20743,https://tdeconline.tn.gov/oilgaswells/
41-133-20744,"0007186","36.44652800000006","-85.28399999999993",Tennessee,Overton,,LITTLE CHARLIE HEIRS #1,"Mathis, Clem",,,Gas,,,Production Well,https://wellwiki.org/wiki/41-133-20744,https://tdeconline.tn.gov/oilgaswells/
41-133-20745,"0007189","36.44002800000004","-85.22405599999996",Tennessee,Overton,,YOUNG HERMAN C #4,"Dezken Group, Inc.",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20745,https://tdeconline.tn.gov/oilgaswells/
41-133-20746,"0007190","36.45797200000004","-85.18724999999995",Tennessee,Overton,,MCDONALD ROGER - MCDONALD JOY UNIT #1,J. L. Oil & Gas Development Corporation,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20746,https://tdeconline.tn.gov/oilgaswells/
41-133-20747,"0007191","36.446417000000054","-85.22011099999997",Tennessee,Overton,,EUNICE WRIGHT #1,"Wright, Eunice",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20747,https://tdeconline.tn.gov/oilgaswells/
41-133-20748,"0007197","36.49155600000006","-85.20080599999994",Tennessee,Overton,,PANGLE & LANDERS #1,"KAISER, WILLIAM",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20748,https://tdeconline.tn.gov/oilgaswells/
41-133-20749,"0007201","36.409722000000045","-85.28683299999994",Tennessee,Overton,,MITCHELL W R #1A,"Mitchell, W. R.",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20749,https://tdeconline.tn.gov/oilgaswells/
41-133-20750,"0007211","36.485250000000065","-85.20938899999999",Tennessee,Overton,,STORY O V #H-8,"Cardinal Petroleum, Inc",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20750,https://tdeconline.tn.gov/oilgaswells/
41-133-20751,"0007212","36.48402800000008","-85.21155599999997",Tennessee,Overton,,O V Story #H-9,Gold Eagle Energy Res. Inc.,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20751,https://tdeconline.tn.gov/oilgaswells/
41-133-20752,"0007215","36.434083000000044","-85.21141699999998",Tennessee,Overton,,SMITH RANDALL & GEORGIE #3,Middle Tennessee Oil & Gas Co.,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20752,https://tdeconline.tn.gov/oilgaswells/
41-133-20753,"0007227","36.455917000000056","-85.21088899999995",Tennessee,Overton,,SCOTT RAYMOND & DANNY #1,Middle Tennessee Oil & Gas Co.,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20753,https://tdeconline.tn.gov/oilgaswells/
41-133-20754,"0007228","36.35875000000004","-85.36249999999995",Tennessee,Overton,,MCCORMICK W H #1,Hornet Corporation,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20754,https://tdeconline.tn.gov/oilgaswells/
41-133-20755,"0007229","36.356250000000045","-85.36366699999996",Tennessee,Overton,,MCCORMICK W H #2,"Barrett Oil & Gas, Inc",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-133-20755,https://tdeconline.tn.gov/oilgaswells/
